"","SOURCE_TRACTID","NEIGHBOR_TRACTID"
"8616","39071954700","39059977600"
"8617","39071954700","39059977900"
"8618","39071954700","39061000200"
"8619","39071954700","39113021502"
"8620","39071954700","39113021601"
"8621","39071954700","39119912300"
"8622","39071954800","39059977600"
"8623","39071954800","39059977700"
"8624","39071954800","39059977900"
"8625","39071954800","39061000700"
"8626","39071954900","39057200300"
"8627","39071954900","39057200400"
"8628","39071954900","39059977900"
"8629","39071954900","39061000200"
"8630","39071955000","39035150100"
"8631","39071955000","39035183606"
"8632","39071955000","39057200400"
"8633","39071955000","39059977900"
"8634","39071955000","39061000700"
"8635","39071955000","39061000900"
"8636","39071955100","39035150100"
"8637","39071955100","39035150300"
"8638","39071955100","39057200300"
"8639","39071955100","39059977600"
"8640","39071955100","39061000700"
"8641","39071955100","39093023400"
"8642","39071955100","39093023500"
"8643","39071955100","39119911500"
"8644","39071955200","39057200400"
"8645","39071955200","39059977700"
"8646","39071955200","39061000200"
"8647","39071955200","39119911500"
"8648","39071955200","39119911700"
"8649","39071955200","39119911900"
"8650","39071955200","39119912200"
"8651","39071955200","39119912300"
"8652","39073964900","39007000101"
"8653","39073964900","39007000102"
"8654","39073964900","39007000200"
"8655","39073964900","39007000300"
"8656","39073964900","39007000500"
"8657","39073964900","39035115800"
"8658","39073964900","39035116900"
"8659","39073964900","39035118400"
"8660","39073964900","39049007730"
"8661","39073965000","39007000102"
"8662","39073965000","39007000103"
"8663","39073965000","39035115700"
"8664","39073965000","39035116900"
"8665","39073965000","39035183300"
"8666","39073965000","39061007100"
"8667","39073965000","39087050200"
"8668","39073965100","39007000101"
"8669","39073965100","39007000103"
"8670","39073965100","39007000200"
"8671","39073965100","39007000400"
"8672","39073965100","39007000500"
"8673","39073965100","39045031000"
"8674","39073965100","39061007100"
"8675","39073965200","39007000102"
"8676","39073965200","39007000103"
"8677","39073965200","39007000300"
"8678","39073965200","39007000400"
"8679","39073965300","39007000103"
"8680","39073965300","39007000200"
"8681","39073965300","39007000400"
"8682","39073965300","39007000500"
"8683","39073965400","39007000102"
"8684","39073965400","39007000200"
"8685","39073965400","39007000300"
"8686","39073965400","39007000500"
"8687","39073965500","39007000102"
"8688","39073965500","39007000103"
"8689","39073965500","39007000300"
"8690","39073965500","39007000400"
"8691","39073965500","39043041800"
"8692","39073965500","39045030900"
"8693","39073965500","39045031000"
"8694","39073965500","39049007730"
"8695","39075976301","39035138105"
"8696","39075976301","39119911000"
"8697","39075976301","39155920400"
"8698","39075976301","39155930900"
"8699","39075976301","39155932000"
"8700","39075976302","39023003002"
"8701","39075976302","39035138105"
"8702","39075976302","39035155102"
"8703","39075976302","39035160500"
"8704","39075976302","39035161200"
"8705","39075976302","39155921500"
"8706","39075976302","39155932000"
"8707","39075976400","39035138105"
"8708","39075976400","39035141300"
"8709","39075976400","39035152604"
"8710","39075976400","39153531601"
"8711","39075976400","39153532902"
"8712","39075976400","39155921500"
"8713","39075976400","39155930900"
"8714","39075976500","39035152604"
"8715","39075976500","39095008302"
"8716","39075976500","39095008500"
"8717","39075976500","39099812002"
"8718","39075976500","39119911000"
"8719","39075976500","39153532302"
"8720","39075976500","39153532902"
"8721","39075976600","39099812002"
"8722","39075976600","39113100301"
"8723","39075976600","39113100302"
"8724","39075976600","39153531601"
"8725","39075976600","39153532902"
"8726","39075976600","39155930900"
"8727","39075976700","39119911000"
"8728","39075976700","39153531601"
"8729","39075976700","39153532302"
"8730","39075976700","39155930900"
"8731","39075976801","39035155102"
"8732","39075976801","39113100203"
"8733","39075976801","39113100301"
"8734","39075976801","39155920400"
"8735","39075976801","39155921500"
"8736","39075976801","39155930900"
"8737","39075976802","39113100301"
"8738","39075976802","39119911000"
"8739","39075976802","39153532302"
"8740","39075976802","39153532902"
"8741","39075976802","39155921500"
"8742","39075976802","39155932000"
"8743","39077915400","39029951200"
"8744","39077915400","39029951600"
"8745","39077915400","39029952100"
"8746","39077915400","39029952200"
"8747","39077915400","39035133104"
"8748","39077915400","39153533400"
"8749","39077915400","39153533501"
"8750","39077915400","39153533502"
"8751","39077915500","39029951300"
"8752","39077915500","39029952200"
"8753","39077915500","39029952400"
"8754","39077915500","39035126100"
"8755","39077915500","39035133104"
"8756","39077915600","39029951200"
"8757","39077915600","39029951300"
"8758","39077915600","39029952100"
"8759","39077915600","39029952300"
"8760","39077915600","39029952400"
"8761","39077915700","39029951100"
"8762","39077915700","39029951200"
"8763","39077915700","39029952200"
"8764","39077915700","39029952400"
"8765","39077915800","39029951100"
"8766","39077915800","39029952100"
"8767","39077915800","39029952200"
"8768","39077915800","39029952300"
"8769","39077915800","39035126100"
"8770","39077915900","39029951000"
"8771","39077915900","39029951200"
"8772","39077915900","39029951700"
"8773","39077915900","39029952300"
"8774","39077915900","39029952400"
"8775","39077915900","39035126100"
"8776","39077915900","39035172201"
"8777","39077916000","39029951100"
"8778","39077916000","39035126100"
"8779","39077916000","39035172201"
"8780","39077916000","39121968300"
"8781","39077916100","39029951100"
"8782","39077916100","39029951200"
"8783","39077916100","39029951800"
"8784","39077916100","39029951900"
"8785","39077916100","39029952000"
"8786","39077916100","39035172201"
"8787","39077916100","39035174107"
"8788","39077916200","39029951700"
"8789","39077916200","39029952000"
"8790","39077916200","39035119501"
"8791","39077916200","39035174107"
"8792","39077916300","39029951700"
"8793","39077916300","39029951800"
"8794","39077916300","39029951900"
"8795","39077916300","39035119501"
"8796","39077916300","39165030504"
"8797","39077916400","39029951200"
"8798","39077916400","39029951700"
"8799","39077916400","39029952000"
"8800","39077916400","39095007901"
"8801","39077916400","39165030503"
"8802","39077916400","39165030504"
"8803","39077916500","39029951100"
"8804","39077916500","39029951300"
"8805","39077916500","39029951600"
"8806","39077916500","39029951700"
"8807","39077916500","39029951900"
"8808","39077916500","39029952200"
"8809","39077916500","39029952300"
"8810","39077916500","39095007901"
"8811","39077916600","39029951200"
"8812","39077916600","39029951300"
"8813","39077916600","39095007901"
"8814","39077916600","39153533400"
"8815","39079957200","39061007200"
"8816","39079957200","39061007300"
"8817","39079957200","39089759100"
"8818","39079957200","39091003900"
"8819","39079957200","39091004200"
"8820","39079957300","39061007100"
"8821","39079957300","39061007300"
"8822","39079957300","39091003800"
"8823","39079957300","39091004000"
"8824","39079957300","39091004200"
"8825","39079957400","39035141602"
"8826","39079957400","39035183603"
"8827","39079957400","39061007100"
"8828","39079957400","39091003900"
"8829","39079957400","39091004200"
"8830","39079957400","39091004300"
"8831","39079957400","39091004400"
"8832","39079957400","39119911300"
"8833","39079957500","39089759100"
"8834","39079957500","39091004000"
"8835","39079957500","39091004200"
"8836","39079957500","39091004400"
"8837","39079957600","39089759100"
"8838","39079957600","39091003800"
"8839","39079957600","39091003900"
"8840","39079957600","39091004000"
"8841","39079957600","39091004300"
"8842","39079957700","39061007200"
"8843","39079957700","39091003800"
"8844","39079957700","39091004200"
"8845","39079957700","39091004300"
"8846","39079957700","39091004400"
"8847","39079957700","39153503300"
"8848","39079957700","39153503400"
"8849","39079957700","39153532004"
"8850","39079957800","39089759100"
"8851","39079957800","39091004000"
"8852","39079957800","39091004300"
"8853","39079957800","39099811902"
"8854","39079957800","39153532004"
"8855","39081000200","39035177503"
"8856","39081000200","39035177505"
"8857","39081000200","39035178101"
"8858","39081000200","39035178205"
"8859","39081000400","39035176200"
"8860","39081000400","39035177505"
"8861","39081000400","39035177605"
"8862","39081000400","39035178205"
"8863","39081000400","39035186104"
"8864","39081000600","39035177101"
"8865","39081000600","39035178205"
"8866","39081000600","39035186104"
"8867","39081000800","39035176200"
"8868","39081000800","39035177503"
"8869","39081000800","39035177605"
"8870","39081000800","39035178206"
"8871","39081001000","39035177607"
"8872","39081001000","39035178205"
"8873","39081001000","39035185203"
"8874","39081001000","39035186103"
"8875","39081001000","39035186104"
"8876","39081001200","39035177101"
"8877","39081001200","39035177607"
"8878","39081001200","39035178101"
"8879","39081001200","39035178205"
"8880","39081001300","39035176200"
"8881","39081001300","39035177101"
"8882","39081001300","39035177503"
"8883","39081001300","39035177607"
"8884","39081001300","39035178206"
"8885","39081001300","39035186103"
"8886","39081001400","39035177101"
"8887","39081001400","39035177503"
"8888","39081001400","39035177605"
"8889","39081001400","39035178101"
"8890","39081001400","39035185203"
"8891","39081001400","39035186103"
"8892","39081001700","39035177503"
"8893","39081001700","39035177505"
"8894","39081001700","39035178206"
"8895","39081001700","39035186104"
"8896","39081011000","39023000400"
"8897","39081011000","39023000500"
"8898","39081011000","39025040202"
"8899","39081011000","39035175202"
"8900","39081011000","39035177606"
"8901","39081011000","39093097300"
"8902","39081011100","39035175106"
"8903","39081011100","39035177606"
"8904","39081011100","39035178102"
"8905","39081011100","39093097300"
"8906","39081011100","39117965500"
"8907","39081011200","39035175201"
"8908","39081011200","39035177606"
"8909","39081011300","39035177604"
"8910","39081011300","39035177606"
"8911","39081011401","39035175201"
"8912","39081011401","39035175202"
"8913","39081011401","39035177604"
"8914","39081011401","39035178101"
"8915","39081011401","39035178102"
"8916","39081011402","39035175106"
"8917","39081011402","39035177605"
"8918","39081011402","39035177606"
"8919","39081011402","39035177607"
"8920","39081011402","39035178205"
"8921","39081011402","39035185203"
"8922","39081011500","39035175202"
"8923","39081011500","39035177607"
"8924","39081011500","39035177608"
"8925","39081011500","39035178101"
"8926","39081011500","39035178201"
"8927","39081011500","39117965500"
"8928","39081011700","39035175106"
"8929","39081011700","39035177101"
"8930","39081011700","39035177609"
"8931","39081011700","39035178101"
"8932","39081011700","39035178206"
"8933","39081011700","39035185203"
"8934","39081011700","39035186104"
"8935","39081011800","39035176200"
"8936","39081011800","39035177505"
"8937","39081011800","39035177607"
"8938","39081011800","39035177609"
"8939","39081011800","39035186104"
"8940","39081011900","39035176100"
"8941","39081011900","39035177607"
"8942","39081011900","39035177608"
"8943","39081011900","39035178206"
"8944","39081012000","39035175106"
"8945","39081012000","39035176100"
"8946","39081012000","39035177609"
"8947","39081012000","39035178201"
"8948","39081012100","39003011900"
"8949","39081012100","39003013400"
"8950","39081012100","39035175106"
"8951","39081012100","39035176100"
"8952","39081012100","39035177608"
"8953","39081012100","39117965100"
"8954","39081012100","39117965500"
"8955","39081012200","39003013400"
"8956","39081012200","39035177608"
"8957","39081012200","39035177609"
"8958","39081012200","39035178201"
"8959","39081012200","39035185202"
"8960","39081012300","39003013400"
"8961","39081012300","39035176100"
"8962","39083006700","39095008500"
"8963","39083006700","39097041000"
"8964","39083006700","39097041100"
"8965","39083006700","39099812100"
"8966","39083006700","39099812200"
"8967","39083006700","39113100302"
"8968","39083006700","39153531601"
"8969","39083006700","39153532302"
"8970","39083006801","39097041100"
